product_group,product_class,item_code,product_name,vendor_name,mrp,barcode
Best Buy,Water Bottle (Local),77483,Bottle Water-Colorful,BBUY,225,77483
Best Buy,General Household L,77482,Brush-Bottle Cleaning,BBUY,50,77482
Best Buy,Water Bottle (Local),77481,Bottle  Water -Sport,BBUY,175,77481
Best Buy,General Household L,77480,Stand Spoon  -Round,BBUY,225,77480
Best Buy,General Household L,77479,Duster Bed,BBUY,110,77479
Best Buy,General Household L,77478,Basket Fruit-Ss-Small,BBUY,220,77478
Best Buy,General Household L,77477,Basket Fruit-Ss-Big,BBUY,250,77477
Best Buy,Grocery,96395,Milkman Mango Milk-200ml-50pcs,BBUY,22,96395
Best Buy,Grocery,96396,Milkman chocolate Milk-200ml-50pcs,BBUY,22,96396
Philips,Philips Tube Light,96055,Phillips T5 14w TL,PHIL,250,96055
Philips,Philips Tube Light,96056,Phillips T5 28w TL,PHIL,300,96056
Philips,Philips LED Bulb.,96057,Philips Deco LED green Bulb 0.5w B22,PHIL,225,96057
Philips,Philips LED Bulb.,96058,Philips Deco LED Blue Bulb 0.5w B22,PHIL,225,96058
Philips,Philips LED Bulb.,96059,Philips Deco LED Red Bulb 0.5w B22,PHIL,225,96059
Best Buy,Glassware (Local),96357,Glass  HY-FY (Small),BBUY,100,96357
Best Buy,Glassware (Local),96358,Glass HY-FY (Big),BBUY,110,96358
Best Buy,Glassware (Local),96359,Glass Basim  (Midium),BBUY,75,96359
Power,Clearance Sales-2,78205,"Fish Bowl 7.5""-Purple",MLMN,80,845944028464
Power,Clearance Sales-2,78206,"Fish Bowl 7.5""-Orange",MLMN,80,845944028471
Power,Clearance Sales-2,78207,"Autumn Bowl 11.5""-Green",MLMN,190,845944028488
Power,Color - Melamine,78208,Color Spoon-Red,MLMN,35,845944028495
Power,Color - Melamine,78209,Color Spoon-Orange,MLMN,35,845944028501
Power,Clearance Sales-2,78210,Color Spoon-Purple,MLMN,35,845944028518
Power,Color - Melamine,78211,Color Spoon-Yellow,MLMN,35,845944028525
Power,Clearance Sales-2,78212,8 Pieces Spoon set- Black,MLMN,330,845944028532
